2.4959,0.0097633,0,0
2.4952,0.0095844,0,0
2.4944,0.0095005,0,0
2.5272,0.01352,2,0
2.5266,0.014869,5,0
2.5102,0.013917,0,0
2.5276,0.015197,2,0
2.527,0.016722,6,0
2.5444,0.012425,9,0
2.544,0.0088279,8,0
2.5623,0.0056207,8,0
2.5007,0.0080634,9,0
2.4998,0.010125,8,0
2.4772,0.0083457,3,0
2.5625,0.0064557,13,0
2.5021,0.011618,9,0
2.5012,0.0089525,10,0
2.5004,0.0096945,10,0
2.4806,0.0071778,11,0
2.4799,0.0042481,11,0
2.4791,0.0056012,10,0
2.4784,0.0063894,8,0
2.4777,0.0069414,6,0
2.4771,0.0079186,7,0
2.4764,0.0080299,8,0
2.546,0.015557,5,0
2.5455,0.010435,3,0
2.5451,0.0083006,2,0
2.5447,0.0086804,4,0
2.562,0.0092327,3,0
2.5618,0.0092568,1,0
2.5611,0.010247,3,0
2.5611,0.010178,2,0
2.5612,0.010031,0,0
2.4776,0.0043396,12,0
2.477,0.0059765,13,0
2.5466,0.014623,6,0
2.5461,0.011145,3,0
2.5457,0.011122,2,0
2.5453,0.012355,4,0
2.5617,0.0094585,3,0
2.5233,0.012981,6,0
2.5042,0.01331,8,0
2.4851,0.011612,10,0
2.4842,0.0093427,13,0
2.4834,0.0080196,15,0
2.4782,0.00061492,17,0
2.4776,0.0005439,18,0
2.5472,0.010606,7,0
2.5467,0.0086438,3,0
2.5463,0.0087947,2,0
2.5459,0.0089265,4,0
2.5455,0.0089824,6,0
2.5057,0.012531,5,0
2.5048,0.012534,8,0
2.4857,0.012367,11,0
2.4848,0.0101,15,0
2.484,0.00076186,19,0
2.5283,0.008255,2,0
2.5073,0.010049,5,0
2.5063,0.012458,7,0
2.5054,0.011917,9,0
2.5289,0.0072009,6,0
2.5637,0.0085689,0,0
2.5638,0.010319,0,0
2.5833,0.010719,0,0
2.508,0.010137,10,0
2.507,0.010839,12,0
2.5061,0.008176,14,0
2.53,0.00073435,13,0
2.5296,0.00081456,10,0
2.5644,0.0092618,1,0
2.5645,0.01122,1,0
2.5288,0.0078186,12,0
2.5285,0.0091601,11,0
2.547,0.014164,8,0
2.5659,0.0088982,6,0
2.5655,0.0079323,2,0
2.5654,0.0091976,0,0
2.5461,0.0098083,0,0
2.5461,0.0090153,0,0
2.546,0.0077129,0,0
2.5459,0.0070091,0,0
2.5459,0.0076316,0,0
2.5459,0.011001,1,0
2.565,0.011135,1,0
2.5651,0.010316,1,0
2.5652,0.010978,1,0
2.5532,0.0073953,8,0
2.5664,0.0078185,8,0
2.5663,0.0084997,5,0
2.5661,0.0091334,2,0
2.566,0.010859,1,0
2.5659,0.010688,0,0
2.5467,0.0092498,0,0
2.5467,0.0085219,0,0
2.5467,0.0082865,0,0
2.5467,0.011681,1,0
2.5658,0.011144,1,0
2.5659,0.010109,1,0
2.554,0.0014947,11,0
2.5672,0.0079735,13,0
2.567,0.0087103,10,0
2.5478,0.0089189,7,0
2.5476,0.012182,5,0
2.5666,0.012339,3,0
2.5475,0.010928,2,0
2.5474,0.0099809,1,0
2.5474,0.0095847,0,0
2.5474,0.012439,1,0
2.5665,0.010953,1,0
2.5857,0.0098826,1,0
2.5548,0.0015765,12,0
2.5486,0.0085232,12,0
2.5484,0.013748,9,0
2.5674,0.013825,6,0
2.5292,0.012472,4,0
2.5482,0.0098752,0,0
2.5674,0.010193,1,0
2.53,0.011732,7,0
2.5299,0.011022,4,0
2.549,0.010604,1,0
2.5682,0.010146,0,0
